node1_name,node2_name,edge_type,properties,probability
nv-thread2,b_151791,nil,,0.996007984031936
nv-thread2,b_151791,tt,,0.00399201596806387
nv-thread2,b_151794,nil,,0.912175648702595
nv-thread2,b_151794,tt,,0.0658682634730539
nv-thread2,b_151794,at,dd;pl,0.0199600798403194
nv-thread2,b_151794,ta,dd;nl,0.00199600798403194
nv-thread2,b_160798,nil,,0.996007984031936
nv-thread2,b_160798,tt,,0.00399201596806387
nv-thread2,b_150290,nil,,0.998003992015968
nv-thread2,b_150290,tt,,0.00199600798403194
nv-thread2,b_150209,nil,,0.998003992015968
nv-thread2,b_150209,tt,,0.00199600798403194
nv-thread2,b_162179,nil,,0.982035928143713
nv-thread2,b_162179,tt,,0.0139720558882236
nv-thread2,b_162179,ta,dd;nl,0.00199600798403194
nv-thread2,b_162179,at,dd;pl,0.00199600798403194
nv-thread2,b_162181,nil,,0.99001996007984
nv-thread2,b_162181,tt,,0.00598802395209581
nv-thread2,b_162181,ta,dd;nl,0.00199600798403194
nv-thread2,b_162181,at,dd;pl,0.00199600798403194
nv-thread2,b_162109,nil,,0.998003992015968
nv-thread2,b_162109,tt,,0.00199600798403194
nv-thread2,b_162106,nil,,0.968063872255489
nv-thread2,b_162106,tt,,0.0259481037924152
nv-thread2,b_162106,at,dd;pl,0.00399201596806387
nv-thread2,b_162106,ta,dd;nl,0.00199600798403194
nv-thread2,b_62937,nil,,0.998003992015968
nv-thread2,b_62937,tt,,0.00199600798403194
nv-thread2,b_63738,nil,,0.998003992015968
nv-thread2,b_63738,tt,,0.00199600798403194
nv-thread2,b_166303,nil,,0.87624750499002
nv-thread2,b_166303,tt,,0.0878243512974052
nv-thread2,b_166303,ta,dd;pl,0.0199600798403194
nv-thread2,b_166303,at,dd;pl,0.0159680638722555
nv-thread2,b_180739,nil,,0.998003992015968
nv-thread2,b_180739,tt,,0.00199600798403194
nv-thread2,b_166302,nil,,0.998003992015968
nv-thread2,b_166302,tt,,0.00199600798403194
nv-thread2,nv-b_100740,nil,,0.998003992015968
nv-thread2,nv-b_100740,ta,dd;pl,0.00199600798403194
nv-thread2,nv-b_103864,nil,,0.996007984031936
nv-thread2,nv-b_103864,ta,dd;pl,0.00199600798403194
nv-thread2,nv-b_103864,tt,,0.00199600798403194
nv-thread2,code_dev2,nil,,0.998003992015968
nv-thread2,code_dev2,ta,dd;pl,0.00199600798403194
nv-thread2,mail_dev2,nil,,0.998003992015968
nv-thread2,mail_dev2,ta,dd;pl,0.00199600798403194
nv-thread2,b_80891,nil,,0.996007984031936
nv-thread2,b_80891,ta,dd;pl,0.00199600798403194
nv-thread2,b_80891,at,dd;pl,0.00199600798403194
nv-thread2,nv-thread,nil,,0.996007984031936
nv-thread2,nv-thread,tt,,0.00399201596806387
nv-thread2,thread,nil,,0.998003992015968
nv-thread2,thread,ta,pd;pl,0.00199600798403194
nv-thread2,nv-file,nil,,0.970059880239521
nv-thread2,nv-file,tt,,0.0159680638722555
nv-thread2,nv-file,at,dd;pl,0.00798403193612774
nv-thread2,nv-file,ta,dd;pl,0.00598802395209581
nv-thread2,nv-code_dev,nil,,0.998003992015968
nv-thread2,nv-code_dev,ta,dd;pl,0.00199600798403194
silence,b_151788,nil,,0.998003992015968
silence,b_151788,ta,dd;nl,0.00199600798403194
silence,b_180732,nil,,0.994011976047904
silence,b_180732,ta,dd;nl,0.00598802395209581
silence,b_122110,nil,,0.998003992015968
silence,b_122110,ta,dd;nl,0.00199600798403194
silence,b_100740,nil,,0.998003992015968
silence,b_100740,ta,dd;nl,0.00199600798403194
silence,churn,nil,,0.826347305389222
silence,churn,ta,pd;nl,0.147704590818363
silence,churn,at,pd;nl,0.0259481037924152
silence,b_64339,nil,,0.998003992015968
silence,b_64339,ta,dd;nl,0.00199600798403194
silence,b_180734,nil,,0.998003992015968
silence,b_180734,ta,dd;nl,0.00199600798403194
silence,nv-b_100740,nil,,0.988023952095808
silence,nv-b_100740,ta,dd;nl,0.00998003992015968
silence,nv-b_100740,at,dd;pl,0.00199600798403194
silence,nv-b_104180,nil,,0.986027944111776
silence,nv-b_104180,at,dd;nl,0.00798403193612774
silence,nv-b_104180,ta,dd;nl,0.00598802395209581
silence,file2,ta,dd;nl,0.838323353293413
silence,file2,at,pd;nl,0.161676646706587
silence,nv-mis_link,nil,,0.998003992015968
silence,nv-mis_link,ta,dd;nl,0.00199600798403194
silence,nv-silence,nil,,0.998003992015968
silence,nv-silence,ta,dd;nl,0.00199600798403194
silence,nv-mail_dev2,nil,,0.998003992015968
silence,nv-mail_dev2,ta,dd;nl,0.00199600798403194
silence,nv-file,nil,,0.998003992015968
silence,nv-file,ta,dd;nl,0.00199600798403194
silence2,b_122110,nil,,0.998003992015968
silence2,b_122110,ta,dd;nl,0.00199600798403194
silence2,b_166304,nil,,0.998003992015968
silence2,b_166304,ta,dd;nl,0.00199600798403194
silence,silence2,ta,pd;nl,0.776447105788423
silence,silence2,at,pd;nl,0.117764471057884
silence,silence2,nil,,0.105788423153693
silence,nv-thread,nil,,0.998003992015968
silence,nv-thread,ta,dd;nl,0.00199600798403194
silence2,b_191549,nil,,0.994011976047904
silence2,b_191549,ta,dd;nl,0.00598802395209581
silence2,b_201967,nil,,0.996007984031936
silence2,b_201967,ta,dd;nl,0.00399201596806387
silence2,b_191547,nil,,0.998003992015968
silence2,b_191547,ta,dd;nl,0.00199600798403194
silence2,b_180737,nil,,0.998003992015968
silence2,b_180737,ta,dd;nl,0.00199600798403194
silence2,nv-b_104180,nil,,0.988023952095808
silence2,nv-b_104180,ta,dd;nl,0.0119760479041916
silence2,nv-code_dev2,nil,,0.996007984031936
silence2,nv-code_dev2,ta,dd;nl,0.00399201596806387
silence2,churn,ta,dd;nl,0.644710578842315
silence2,churn,at,pd;nl,0.351297405189621
silence2,churn,nil,,0.00399201596806387
silence2,b_62940,nil,,0.998003992015968
silence2,b_62940,ta,dd;nl,0.00199600798403194
silence2,nv-silence,nil,,0.986027944111776
silence2,nv-silence,ta,dd;nl,0.0139720558882236
start,b_103864,nil,,0.838323353293413
start,b_103864,ta,dd;nl,0.093812375249501
start,b_103864,at,dd;pl,0.0678642714570858
start,b_102939,nil,,0.794411177644711
start,b_102939,at,dd;nl,0.11377245508982
start,b_102939,ta,dd;pl,0.0918163672654691
start,b_100740,nil,,0.716566866267465
start,b_100740,at,dd;nl,0.149700598802395
start,b_100740,ta,dd;pl,0.13373253493014
silence2,nv-file,nil,,0.998003992015968
silence2,nv-file,ta,dd;nl,0.00199600798403194
silence2,nv-commit2,nil,,0.970059880239521
silence2,nv-commit2,ta,dd;nl,0.029940119760479
start,b_114576,nil,,0.93812375249501
start,b_114576,ta,dd;nl,0.0399201596806387
start,b_114576,at,dd;pl,0.0219560878243513
start,b_114619,nil,,0.964071856287425
start,b_114619,ta,dd;nl,0.0199600798403194
start,b_114619,at,dd;pl,0.0159680638722555
start,b_113207,nil,,0.930139720558882
start,b_113207,ta,dd;nl,0.0379241516966068
start,b_113207,at,dd;pl,0.031936127744511
start,b_114109,nil,,0.974051896207585
start,b_114109,at,dd;nl,0.0159680638722555
start,b_114109,ta,dd;pl,0.00998003992015968
start,b_104180,nil,,0.892215568862276
start,b_104180,ta,dd;nl,0.0678642714570858
start,b_104180,at,dd;pl,0.0399201596806387
start,b_122333,nil,,0.980039920159681
start,b_122333,ta,dd;nl,0.0119760479041916
start,b_122333,at,dd;pl,0.00798403193612774
start,b_130166,nil,,0.992015968063872
start,b_130166,ta,dd;nl,0.00598802395209581
start,b_130166,at,dd;pl,0.00199600798403194
start,b_122110,nil,,0.972055888223553
start,b_122110,ta,dd;nl,0.0179640718562874
start,b_122110,at,dd;pl,0.00998003992015968
start,b_120884,nil,,0.962075848303393
start,b_120884,ta,dd;nl,0.0259481037924152
start,b_120884,at,dd;pl,0.0119760479041916
start,b_150208,nil,,0.846307385229541
start,b_150208,ta,dd;nl,0.093812375249501
start,b_150208,at,dd;pl,0.0598802395209581
start,b_160705,ta,dd;nl,0.465069860279441
start,b_160705,nil,,0.417165668662675
start,b_160705,at,dd;pl,0.117764471057884
start,b_150207,nil,,0.954091816367266
start,b_150207,ta,dd;nl,0.0399201596806387
start,b_150207,at,dd;pl,0.00598802395209581
start,b_150206,nil,,0.968063872255489
start,b_150206,at,dd;nl,0.0179640718562874
start,b_150206,ta,dd;pl,0.0139720558882236
start,b_143568,nil,,0.998003992015968
start,b_143568,ta,dd;nl,0.00199600798403194
start,b_162181,nil,,0.998003992015968
start,b_162181,ta,dd;nl,0.00199600798403194
start,b_166304,nil,,0.998003992015968
start,b_166304,ta,dd;nl,0.00199600798403194
start,b_162180,ta,dd;nl,0.608782435129741
start,b_162180,nil,,0.231536926147705
start,b_162180,at,dd;pl,0.155688622754491
start,b_162180,tt,,0.00399201596806387
start,b_162107,ta,dd;nl,0.780439121756487
start,b_162107,at,dd;pl,0.135728542914172
start,b_162107,nil,,0.0818363273453094
start,b_162107,tt,,0.00199600798403194
start,b_180732,nil,,0.934131736526946
start,b_180732,ta,dd;nl,0.0459081836327345
start,b_180732,at,dd;pl,0.0199600798403194
start,b_180734,nil,,0.888223552894212
start,b_180734,ta,dd;nl,0.0758483033932136
start,b_180734,at,dd;pl,0.0339321357285429
start,b_180734,tt,,0.00199600798403194
start,b_173731,nil,,0.974051896207585
start,b_173731,ta,dd;nl,0.0259481037924152
start,b_167053,nil,,0.99001996007984
start,b_167053,ta,dd;nl,0.00598802395209581
start,b_167053,at,dd;pl,0.00399201596806387
start,b_191547,nil,,0.796407185628743
start,b_191547,ta,dd;nl,0.153692614770459
start,b_191547,at,dd;pl,0.0499001996007984
start,b_180739,nil,,0.918163672654691
start,b_180739,ta,dd;nl,0.063872255489022
start,b_180739,at,dd;nl,0.0179640718562874
start,b_180735,nil,,0.746506986027944
start,b_180735,ta,pd;nl,0.167664670658683
start,b_180735,at,dd;pl,0.0838323353293413
start,b_180735,tt,,0.00199600798403194
start,b_191549,nil,,0.952095808383234
start,b_191549,at,dd;nl,0.0259481037924152
start,b_191549,ta,dd;pl,0.0219560878243513
start,b_201967,nil,,0.94810379241517
start,b_201967,at,dd;nl,0.031936127744511
start,b_201967,ta,dd;pl,0.0199600798403194
start,churn,nil,,0.896207584830339
start,churn,ta,pd;nl,0.0778443113772455
start,churn,at,pd;nl,0.0259481037924152
start,b_80891,nil,,0.363273453093812
start,b_80891,ta,dd;nl,0.317365269461078
start,b_80891,at,dd;pl,0.315369261477046
start,b_80891,tt,,0.00399201596806387
thread2,churn,nil,,0.884231536926148
thread2,churn,at,dd;nl,0.0778443113772455
thread2,churn,ta,pd;nl,0.0379241516966068
thread2,code_dev,nil,,0.568862275449102
thread2,code_dev,ta,pd;pl,0.243512974051896
thread2,code_dev,at,pd;nl,0.173652694610778
thread2,code_dev,tt,,0.0139720558882236
thread2,commit,ta,pd;nl,0.588822355289421
thread2,commit,nil,,0.365269461077844
thread2,commit,at,pd;pl,0.0459081836327345
thread2,commit2,ta,pd;nl,0.964071856287425
thread2,commit2,at,dd;nl,0.0359281437125749
thread2,file,nil,,0.964071856287425
thread2,file,ta,pd;nl,0.0219560878243513
thread2,file,at,pd;nl,0.0139720558882236
thread2,file2,ta,dd;nl,0.602794411177645
thread2,file2,nil,,0.387225548902196
thread2,file2,at,pd;nl,0.00998003992015968
thread2,mail_dev2,ta,dd;nl,0.856287425149701
thread2,mail_dev2,tt,,0.0758483033932136
thread2,mail_dev2,at,pd;nl,0.0678642714570858
thread2,nv-b_104180,nil,,0.994011976047904
thread2,nv-b_104180,ta,dd;nl,0.00598802395209581
thread2,nv-churn2,nil,,0.998003992015968
thread2,nv-churn2,ta,dd;nl,0.00199600798403194
thread2,nv-code_dev2,nil,,0.998003992015968
thread2,nv-code_dev2,ta,dd;nl,0.00199600798403194
thread2,nv-file2,nil,,0.998003992015968
thread2,nv-file2,ta,dd;nl,0.00199600798403194
thread2,nv-mail_dev,nil,,0.998003992015968
thread2,nv-mail_dev,ta,dd;nl,0.00199600798403194
thread2,nv-mail_dev2,nil,,0.998003992015968
thread2,nv-mail_dev2,tt,,0.00199600798403194
thread2,nv-mis_link2,nil,,0.998003992015968
thread2,nv-mis_link2,ta,dd;nl,0.00199600798403194
thread2,nv-silence2,nil,,0.998003992015968
thread2,nv-silence2,ta,dd;nl,0.00199600798403194
thread2,silence,nil,,0.800399201596806
thread2,silence,ta,pd;nl,0.197604790419162
thread2,silence,at,pd;nl,0.00199600798403194
thread2,silence2,nil,,0.944111776447106
thread2,silence2,ta,pd;nl,0.0538922155688623
thread2,silence2,at,pd;nl,0.00199600798403194
thread2,start,nil,,0.692614770459082
thread2,start,ta,pd;pl,0.18562874251497
thread2,start,at,pd;nl,0.121756487025948
thread2,b_173733,nil,,0.996007984031936
thread2,b_173733,ta,dd;nl,0.00399201596806387
thread2,b_180734,nil,,0.998003992015968
thread2,b_180734,ta,dd;nl,0.00199600798403194
thread2,b_167053,nil,,0.99001996007984
thread2,b_167053,ta,dd;nl,0.00998003992015968
thread2,b_173731,nil,,0.99001996007984
thread2,b_173731,ta,dd;nl,0.00598802395209581
thread2,b_173731,tt,,0.00399201596806387
thread2,b_162182,nil,,0.998003992015968
thread2,b_162182,ta,dd;nl,0.00199600798403194
thread2,b_166302,nil,,0.996007984031936
thread2,b_166302,ta,dd;nl,0.00399201596806387
thread2,b_162178,nil,,0.998003992015968
thread2,b_162178,tt,,0.00199600798403194
thread2,b_162179,nil,,0.998003992015968
thread2,b_162179,ta,dd;nl,0.00199600798403194
thread2,b_162108,nil,,0.996007984031936
thread2,b_162108,ta,dd;nl,0.00399201596806387
thread2,b_162109,nil,,0.996007984031936
thread2,b_162109,ta,dd;nl,0.00399201596806387
thread2,b_120884,nil,,0.998003992015968
thread2,b_120884,ta,dd;pl,0.00199600798403194
thread2,b_140076,nil,,0.998003992015968
thread2,b_140076,ta,dd;nl,0.00199600798403194
thread,start,nil,,0.856287425149701
thread,start,ta,pd;nl,0.129740518962076
thread,start,at,pd;nl,0.0139720558882236
thread,thread2,ta,dd;nl,0.746506986027944
thread,thread2,at,dd;nl,0.225548902195609
thread,thread2,tt,,0.0259481037924152
thread,thread2,nil,,0.00199600798403194
thread2,b_114109,nil,,0.998003992015968
thread2,b_114109,ta,dd;nl,0.00199600798403194
thread,silence,ta,pd;nl,0.524950099800399
thread,silence,nil,,0.407185628742515
thread,silence,at,pd;nl,0.0678642714570858
thread,nv-start,nil,,0.994011976047904
thread,nv-start,at,dd;nl,0.00399201596806387
thread,nv-start,ta,dd;pl,0.00199600798403194
thread,silence2,ta,pd;nl,0.996007984031936
thread,silence2,at,pd;nl,0.00199600798403194
thread,silence2,nil,,0.00199600798403194
thread,nv-file2,nil,,0.996007984031936
thread,nv-file2,ta,dd;nl,0.00399201596806387
thread,nv-mis_link,nil,,0.998003992015968
thread,nv-mis_link,ta,dd;nl,0.00199600798403194
thread,nv-b_102939,nil,,0.998003992015968
thread,nv-b_102939,ta,dd;nl,0.00199600798403194
thread,nv-b_100740,nil,,0.982035928143713
thread,nv-b_100740,at,dd;nl,0.0159680638722555
thread,nv-b_100740,ta,dd;nl,0.00199600798403194
thread,nv-commit2,nil,,0.998003992015968
thread,nv-commit2,ta,pd;nl,0.00199600798403194
thread,mail_dev2,ta,pd;nl,0.642714570858284
thread,mail_dev2,at,pd;pl,0.18562874251497
thread,mail_dev2,nil,,0.171656686626747
thread,file2,ta,pd;nl,0.988023952095808
thread,file2,at,pd;nl,0.0119760479041916
thread,churn2,ta,dd;nl,0.487025948103792
thread,churn2,at,dd;nl,0.255489021956088
thread,churn2,nil,,0.255489021956088
thread,churn2,tt,,0.00199600798403194
thread,b_62937,nil,,0.996007984031936
thread,b_62937,ta,dd;nl,0.00399201596806387
thread,b_167053,nil,,0.976047904191617
thread,b_167053,ta,dd;nl,0.0239520958083832
thread,b_166303,nil,,0.998003992015968
thread,b_166303,ta,dd;nl,0.00199600798403194
thread,b_162105,nil,,0.998003992015968
thread,b_162105,ta,dd;nl,0.00199600798403194
thread,b_143508,nil,,0.998003992015968
thread,b_143508,ta,dd;nl,0.00199600798403194
thread,b_114576,nil,,0.998003992015968
thread,b_114576,ta,dd;nl,0.00199600798403194
start,silence2,nil,,0.736526946107785
start,silence2,ta,pd;nl,0.251497005988024
start,silence2,at,dd;nl,0.0119760479041916
start,mail_dev,nil,,0.838323353293413
start,mail_dev,ta,pd;nl,0.0978043912175649
start,mail_dev,at,pd;pl,0.063872255489022
start,file,ta,pd;nl,0.854291417165669
start,file,at,pd;nl,0.145708582834331
start,file2,ta,pd;nl,0.900199600798403
start,file2,at,dd;nl,0.0998003992015968
start,commit2,ta,pd;nl,0.760479041916168
start,commit2,at,pd;nl,0.193612774451098
start,commit2,nil,,0.0459081836327345
start,commit,ta,pd;nl,0.634730538922156
start,commit,nil,,0.19560878243513
start,commit,at,dd;nl,0.169660678642715
start,silence,nil,,0.81437125748503
start,silence,ta,pd;nl,0.183632734530938
start,silence,at,pd;nl,0.00199600798403194
start,nv-commit2,nil,,0.972055888223553
start,nv-commit2,at,dd;nl,0.0159680638722555
start,nv-commit2,ta,dd;pl,0.0119760479041916
start,mail_dev2,nil,,0.74251497005988
start,mail_dev2,at,pd;nl,0.193612774451098
start,mail_dev2,ta,pd;pl,0.063872255489022
thread,b_104180,nil,,0.998003992015968
thread,b_104180,ta,dd;nl,0.00199600798403194
thread,b_122110,nil,,0.998003992015968
thread,b_122110,ta,dd;nl,0.00199600798403194
thread,b_143511,nil,,0.998003992015968
thread,b_143511,ta,dd;nl,0.00199600798403194
thread,b_162178,nil,,0.998003992015968
thread,b_162178,ta,dd;nl,0.00199600798403194
thread,b_166304,nil,,0.998003992015968
thread,b_166304,ta,dd;nl,0.00199600798403194
thread,b_173731,nil,,0.962075848303393
thread,b_173731,ta,dd;nl,0.0359281437125749
thread,b_173731,tt,,0.00199600798403194
thread,churn,ta,pd;nl,0.802395209580838
thread,churn,at,pd;nl,0.197604790419162
thread,commit,ta,pd;nl,0.698602794411178
thread,commit,at,pd;pl,0.301397205588822
thread,commit2,ta,pd;nl,0.684630738522954
thread,commit2,nil,,0.181636726546906
thread,commit2,at,dd;nl,0.13373253493014
start,churn2,nil,,0.419161676646707
start,churn2,at,pd;nl,0.295409181636727
start,churn2,ta,dd;nl,0.285429141716567
b_191547,thread2,nil,,0.992015968063872
b_191547,thread2,ta,pd;pl,0.00399201596806387
b_191547,thread2,at,dd;nl,0.00399201596806387
b_191549,nv-b_100433,nil,,0.968063872255489
b_191549,nv-b_100433,at,dd;pl,0.0279441117764471
b_191549,nv-b_100433,ta,dd;pl,0.00199600798403194
b_191549,nv-b_100433,tt,,0.00199600798403194
b_191549,nv-b_100740,nil,,0.892215568862276
b_191549,nv-b_100740,ta,dd;pl,0.0878243512974052
b_191549,nv-b_100740,at,dd;nl,0.0179640718562874
b_191549,nv-b_100740,tt,,0.00199600798403194
b_191547,nv-mail_dev,nil,,0.994011976047904
b_191547,nv-mail_dev,tt,,0.00399201596806387
b_191547,nv-mail_dev,ta,dd;pl,0.00199600798403194
b_191547,thread,nil,,0.984031936127744
b_191547,thread,ta,dd;nl,0.00798403193612774
b_191547,thread,at,dd;nl,0.00798403193612774
b_191547,nv-b_102939,nil,,0.972055888223553
b_191547,nv-b_102939,ta,dd;pl,0.0279441117764471
b_191547,nv-code_dev,nil,,0.996007984031936
b_191547,nv-code_dev,ta,dd;nl,0.00399201596806387
b_191547,mail_dev2,nil,,0.996007984031936
b_191547,mail_dev2,ta,dd;nl,0.00399201596806387
b_191547,nv-b_100433,nil,,0.950099800399202
b_191547,nv-b_100433,ta,dd;pl,0.0459081836327345
b_191547,nv-b_100433,at,dd;nl,0.00399201596806387
b_180739,nv-churn,nil,,0.904191616766467
b_180739,nv-churn,tt,,0.063872255489022
b_180739,nv-churn,ta,dd;nl,0.0199600798403194
b_180739,nv-churn,at,dd;pl,0.0119760479041916
b_180739,nv-churn2,nil,,0.994011976047904
b_180739,nv-churn2,ta,dd;nl,0.00399201596806387
b_180739,nv-churn2,tt,,0.00199600798403194
b_180739,mis_link,nil,,0.992015968063872
b_180739,mis_link,ta,dd;pl,0.00399201596806387
b_180739,mis_link,at,dd;nl,0.00399201596806387
b_180739,nv-b_102939,nil,,0.984031936127744
b_180739,nv-b_102939,ta,dd;pl,0.0159680638722555
b_180737,nv-mis_link2,nil,,0.998003992015968
b_180737,nv-mis_link2,ta,dd;nl,0.00199600798403194
b_180737,start,nil,,0.952095808383234
b_180737,start,ta,dd;pl,0.0279441117764471
b_180737,start,at,dd;nl,0.0199600798403194
b_180737,nv-b_100433,nil,,0.798403193612774
b_180737,nv-b_100433,ta,dd;pl,0.187624750499002
b_180737,nv-b_100433,tt,,0.0119760479041916
b_180737,nv-b_100433,at,dd;pl,0.00199600798403194
b_180735,silence2,nil,,0.998003992015968
b_180735,silence2,ta,dd;nl,0.00199600798403194
b_180735,thread,nil,,0.994011976047904
b_180735,thread,ta,pd;pl,0.00399201596806387
b_180735,thread,at,dd;nl,0.00199600798403194
b_180735,mail_dev2,nil,,0.996007984031936
b_180735,mail_dev2,ta,dd;nl,0.00399201596806387
b_180735,nv-b_100433,nil,,0.956087824351297
b_180735,nv-b_100433,ta,dd;pl,0.0419161676646707
b_180735,nv-b_100433,tt,,0.00199600798403194
b_180735,nv-b_100742,nil,,0.840319361277445
b_180735,nv-b_100742,ta,dd;pl,0.155688622754491
b_180735,nv-b_100742,at,dd;pl,0.00399201596806387
b_180735,nv-b_104180,nil,,0.970059880239521
b_180735,nv-b_104180,ta,dd;pl,0.0279441117764471
b_180735,nv-b_104180,at,dd;pl,0.00199600798403194
b_180735,nv-code_dev,nil,,0.982035928143713
b_180735,nv-code_dev,tt,,0.00998003992015968
b_180735,nv-code_dev,at,dd;pl,0.00598802395209581
b_180735,nv-code_dev,ta,dd;nl,0.00199600798403194
b_143507,nv-thread,nil,,0.994011976047904
b_143507,nv-thread,tt,,0.00399201596806387
b_143507,nv-thread,ta,dd;pl,0.00199600798403194
b_142970,nv-mail_dev,nil,,0.998003992015968
b_142970,nv-mail_dev,ta,dd;pl,0.00199600798403194
b_142970,nv-code_dev2,nil,,0.998003992015968
b_142970,nv-code_dev2,ta,dd;pl,0.00199600798403194
b_140224,nv-b_103864,nil,,0.958083832335329
b_140224,nv-b_103864,ta,dd;pl,0.0379241516966068
b_140224,nv-b_103864,tt,,0.00399201596806387
b_140221,nv-thread2,nil,,0.946107784431138
b_140221,nv-thread2,tt,,0.0379241516966068
b_140221,nv-thread2,ta,dd;pl,0.0119760479041916
b_140221,nv-thread2,at,dd;pl,0.00399201596806387
b_140221,nv-b_102939,nil,,0.870259481037924
b_140221,nv-b_102939,ta,dd;pl,0.127744510978044
b_140221,nv-b_102939,at,dd;pl,0.00199600798403194
b_140195,nv-file2,nil,,0.994011976047904
b_140195,nv-file2,ta,dd;pl,0.00399201596806387
b_140195,nv-file2,tt,,0.00199600798403194
b_140221,nv-silence2,nil,,0.99001996007984
b_140221,nv-silence2,tt,,0.00798403193612774
b_140221,nv-silence2,ta,dd;pl,0.00199600798403194
b_140224,code_dev2,nil,,0.998003992015968
b_140224,code_dev2,ta,dd;pl,0.00199600798403194
b_142970,nv-b_100740,nil,,0.94810379241517
b_142970,nv-b_100740,ta,dd;pl,0.0499001996007984
b_142970,nv-b_100740,tt,,0.00199600798403194
b_143505,nv-b_100740,nil,,0.896207584830339
b_143505,nv-b_100740,ta,dd;pl,0.093812375249501
b_143505,nv-b_100740,tt,,0.00998003992015968
b_143505,nv-thread,nil,,0.998003992015968
b_143505,nv-thread,ta,dd;pl,0.00199600798403194
b_143505,start,nil,,0.996007984031936
b_143505,start,ta,dd;pl,0.00199600798403194
b_143505,start,at,dd;nl,0.00199600798403194
b_143506,nv-b_100740,nil,,0.912175648702595
b_143506,nv-b_100740,ta,dd;pl,0.0778443113772455
b_143506,nv-b_100740,tt,,0.00598802395209581
b_143506,nv-b_100740,at,dd;nl,0.00399201596806387
b_143506,nv-commit2,nil,,0.996007984031936
b_143506,nv-commit2,ta,dd;pl,0.00199600798403194
b_143506,nv-commit2,at,dd;pl,0.00199600798403194
b_143507,nv-code_dev2,nil,,0.996007984031936
b_143507,nv-code_dev2,ta,dd;pl,0.00199600798403194
b_143507,nv-code_dev2,tt,,0.00199600798403194
b_143507,nv-silence,nil,,0.998003992015968
b_143507,nv-silence,ta,dd;pl,0.00199600798403194
b_150285,nv-silence,nil,,0.92814371257485
b_150285,nv-silence,tt,,0.0339321357285429
b_150285,nv-silence,ta,dd;pl,0.0259481037924152
b_150285,nv-silence,at,dd;pl,0.0119760479041916
b_150285,nv-b_100740,nil,,0.946107784431138
b_150285,nv-b_100740,ta,dd;pl,0.0518962075848303
b_150285,nv-b_100740,tt,,0.00199600798403194
b_150209,nv-b_100740,nil,,0.956087824351297
b_150209,nv-b_100740,ta,dd;pl,0.0419161676646707
b_150209,nv-b_100740,tt,,0.00199600798403194
b_150209,nv-churn,nil,,0.998003992015968
b_150209,nv-churn,ta,dd;pl,0.00199600798403194
b_150208,nv-churn,nil,,0.978043912175649
b_150208,nv-churn,ta,dd;pl,0.00998003992015968
b_150208,nv-churn,tt,,0.00998003992015968
b_150208,nv-churn,at,dd;nl,0.00199600798403194
b_150208,nv-code_dev2,nil,,0.980039920159681
b_150208,nv-code_dev2,tt,,0.0159680638722555
b_150208,nv-code_dev2,ta,dd;pl,0.00399201596806387
b_150207,nv-b_104180,nil,,0.934131736526946
b_150207,nv-b_104180,ta,dd;pl,0.063872255489022
b_150207,nv-b_104180,tt,,0.00199600798403194
b_150208,nv-b_103864,nil,,0.924151696606786
b_150208,nv-b_103864,ta,dd;pl,0.0698602794411178
b_150208,nv-b_103864,tt,,0.00598802395209581
b_150206,nv-b_102939,nil,,0.890219560878244
b_150206,nv-b_102939,ta,dd;pl,0.105788423153693
b_150206,nv-b_102939,tt,,0.00399201596806387
b_150206,nv-b_104180,nil,,0.93812375249501
b_150206,nv-b_104180,ta,dd;pl,0.06187624750499
b_150205,nv-churn2,nil,,0.998003992015968
b_150205,nv-churn2,ta,dd;pl,0.00199600798403194
b_150206,nv-b_100742,nil,,0.774451097804391
b_150206,nv-b_100742,ta,dd;pl,0.221556886227545
b_150206,nv-b_100742,tt,,0.00399201596806387
b_150204,nv-code_dev,nil,,0.988023952095808
b_150204,nv-code_dev,ta,dd;pl,0.00598802395209581
b_150204,nv-code_dev,tt,,0.00399201596806387
b_150204,nv-code_dev,at,dd;pl,0.00199600798403194
b_150205,nv-churn,nil,,0.986027944111776
b_150205,nv-churn,tt,,0.00798403193612774
b_150205,nv-churn,ta,dd;pl,0.00598802395209581
b_150204,nv-b_100433,nil,,0.758483033932136
b_150204,nv-b_100433,ta,dd;pl,0.231536926147705
b_150204,nv-b_100433,at,dd;pl,0.00598802395209581
b_150204,nv-b_100433,tt,,0.00399201596806387
b_150204,nv-b_100742,nil,,0.806387225548902
b_150204,nv-b_100742,ta,dd;pl,0.18562874251497
b_150204,nv-b_100742,tt,,0.00399201596806387
b_150204,nv-b_100742,at,dd;nl,0.00399201596806387
b_148275,nv-b_102939,nil,,0.934131736526946
b_148275,nv-b_102939,ta,dd;pl,0.0658682634730539
b_148275,nv-b_104180,nil,,0.816367265469062
b_148275,nv-b_104180,ta,dd;pl,0.173652694610778
b_148275,nv-b_104180,tt,,0.00798403193612774
b_148275,nv-b_104180,at,dd;pl,0.00199600798403194
b_143572,nv-mis_link2,nil,,0.992015968063872
b_143572,nv-mis_link2,tt,,0.00598802395209581
b_143572,nv-mis_link2,ta,dd;pl,0.00199600798403194
b_148275,nv-b_100433,nil,,0.93812375249501
b_148275,nv-b_100433,ta,dd;pl,0.0518962075848303
